0,1,2,3,4,5
0.0,0.35727178730110004,0.06335860558092017,0.021212257431935107,0.03994262066143208,0.022576727373615307
0.0,0.0,0.11551621533019443,0.0,0.0,0.010411112711665577
0.0,0.11184040253931256,0.011913397677400987,0.18648605950528435,0.12833247742226983,0.048544846284306054
0.0,0.0317219434635994,0.0078682371261545,0.043169665814964495,0.16070368670821533,0.02708440353882497
0.0,0.0,0.006055478958545346,0.11427525880889715,0.0,0.19299071364136985
